Sensor_ID,Press_Count,Max_Resistance_Change_Ohms,Avg_Resistance_Change_Ohms,Baseline_Resistance_Ohms,Max_Resistance_Ohms,Avg_Resistance_Ohms,Min_Resistance_Ohms
1687,7,8818.480000000003,6125.077142857145,32320.6,41139.08,38445.677142857145,37502.91
1704,7,8247.470000000001,6066.7814285714285,32320.6,40568.07,38387.381428571425,37669.63
1980,7,6952.939999999999,5686.172857142858,28996.3,35949.24,34682.47285714285,34012.93
2066,7,6310.409999999996,5923.779999999997,26544.65,32855.06,32468.43,31928.39
656,7,301620.97,72446.38857142856,60617.66,362238.63,133064.04857142858,74678.3
1852,7,10975.930000000004,8903.857142857145,27660.98,38636.91,36564.83714285714,32945.45
1637,7,7044.740000000002,6140.518571428572,22101.59,29146.33,28242.108571428573,27281.39
1732,7,9947.489999999998,6886.352857142859,23923.21,33870.7,30809.562857142857,29071.17
1774,7,17359.37999999999,11985.654285714278,83819.96,101179.34,95805.6142857143,94098.91
1775,7,17359.37999999999,11985.654285714278,83819.96,101179.34,95805.6142857143,94098.91
1876,7,10536.620000000003,7308.245714285715,25154.93,35691.55,32463.175714285717,30917.09
1886,7,7852.0899999999965,6102.0885714285705,26544.65,34396.74,32646.738571428574,32058.32
1,7,7256.380000000001,5743.892857142857,31206.99,38463.37,36950.88285714286,36262.32
662,7,27702.989999999998,11357.651428571426,31713.61,59416.6,43071.26142857142,36901.41
1758,7,12482.14,10485.017142857145,20193.28,32675.42,30678.29714285714,25215.81
1806,7,10537.349999999999,9534.959999999997,18162.29,28699.64,27697.25,26090.74
13,7,11816.779999999999,7984.242857142855,39283.93,51100.71,47268.17285714286,45301.25
821,7,10876.219999999998,7478.00142857143,22434.62,33310.84,29912.62142857143,27695.87
835,7,11012.300000000003,7094.532857142859,23923.21,34935.51,31017.742857142854,28996.3
846,7,16640.24,8289.474285714285,24498.84,41139.08,32788.31428571428,29526.5
847,7,11462.399999999998,6955.644285714285,25710.52,37172.92,32666.164285714283,30753.24
852,7,11266.559999999998,7147.688571428572,24734.57,36001.13,31882.258571428578,30150.32
901,7,20209.99,9157.001428571431,28263.01,48473.0,37420.01142857143,33310.84
1971,7,7298.800000000003,6224.510000000001,33081.75,40380.55,39306.259999999995,38233.91
622,7,12415.839999999997,9170.528571428571,60374.14,72789.98,69544.66857142857,66723.02
623,7,12415.839999999997,9170.528571428571,60374.14,72789.98,69544.66857142857,66723.02
102,6,18426.699999999997,13345.903333333341,88812.2,107238.9,102158.10333333333,97948.88
105,6,23939.039999999994,18171.468333333334,85352.86,109291.9,103524.32833333332,94632.04
193,6,18278.530000000002,8815.42,30110.76,48389.29,38926.17999999999,36579.68
200,6,18372.899999999998,8575.919999999998,27765.84,46138.74,36341.76,33495.87
214,6,23212.660000000003,8690.786666666667,26283.89,49496.55,34974.676666666666,31332.49
221,6,21186.61,11907.836666666664,29914.1,51100.71,41821.93666666667,35234.91
809,6,9882.270000000004,7772.311666666671,42053.34,51935.61,49825.651666666665,47241.95
1314,6,18039.739999999998,10548.403333333334,54582.74,72622.48,65131.14333333333,60253.01
1438,6,32226.190000000017,19256.606666666674,118276.26,150502.45,137532.86666666667,132592.78
1439,6,32226.190000000017,19256.606666666674,118276.26,150502.45,137532.86666666667,132592.78
1515,6,9173.560000000001,6888.934999999999,31206.99,40380.55,38095.924999999996,36262.32
1517,6,9420.179999999997,7214.633333333331,30712.49,40132.67,37927.12333333333,36579.68
2064,6,7143.899999999998,5681.161666666664,27349.84,34493.74,33031.001666666656,32586.16
2270,6,161477.34000000003,67240.24333333333,334076.69,495554.03,401316.93333333335,372678.72
2283,6,154610.96000000002,88044.84999999999,322883.13,477494.09,410927.98,365654.84
2287,6,196047.84000000008,97506.55000000005,339960.47,536008.31,437467.02,379970.25
368,6,463235.73,118706.87166666666,65586.65,528822.38,184293.52166666664,95170.63
1369,6,7829.609999999997,6430.208333333333,28119.63,35949.24,34549.83833333333,33542.38
1379,6,8661.36,7583.193333333335,30150.32,38811.68,37733.513333333336,36262.32
1453,6,6120.050000000003,5693.793333333335,38006.61,44126.66,43700.40333333333,43277.87
1496,6,7921.0899999999965,6083.061666666666,29526.5,37447.59,35609.56166666667,34542.39
1499,6,8066.209999999999,5982.791666666668,29603.42,37669.63,35586.21166666666,34640.03
1501,6,6468.920000000002,5374.681666666667,30110.76,36579.68,35485.44166666666,35134.67
1604,6,9051.71,6453.784999999999,26283.89,35335.6,32737.675,31290.57
1688,6,8436.39,6251.193333333334,32320.6,40756.99,38571.793333333335,37447.59
1689,6,9256.669999999998,6681.243333333333,30876.0,40132.67,37557.24333333334,35897.47
1695,6,8197.980000000003,6172.988333333335,32058.32,40256.3,38231.308333333334,37063.94
2002,6,6818.689999999999,5754.730000000002,32765.05,39583.74,38519.78,37837.53
2067,6,6482.110000000001,5627.973333333331,27626.15,34108.26,33254.12333333333,32765.05
1636,6,9449.119999999999,6689.446666666666,22827.54,32276.66,29516.986666666668,28371.24
1708,6,11610.659999999996,9605.12833333333,29146.33,40756.99,38751.458333333336,35134.67
1468,6,8672.75,7189.593333333333,35742.86,44415.61,42932.45333333334,41526.96
12,6,12048.010000000002,8308.226666666667,38870.21,50918.22,47178.43666666667,44707.67
388,6,29700.72,11389.093333333332,26775.9,56476.62,38164.99333333334,31971.61
816,6,8931.849999999999,6625.048333333335,23923.21,32855.06,30548.25833333333,29411.68
817,6,9156.769999999997,6398.8966666666665,23698.29,32855.06,30097.186666666665,28921.71
819,6,9688.219999999998,6641.906666666667,23257.23,32945.45,29899.13666666667,28407.46
823,6,8355.619999999999,6391.261666666665,21676.24,30031.86,28067.501666666667,27077.54
824,6,7819.320000000003,5844.810000000002,22933.92,30753.24,28778.73,28119.63
826,6,8233.09,6415.200000000002,22076.26,30309.35,28491.460000000003,27281.39
827,6,7534.75,5985.4833333333345,22774.6,30309.35,28760.083333333332,28119.63
832,6,11844.999999999996,7908.6383333333315,23040.99,34885.99,30949.62833333333,28921.71
839,6,10782.880000000001,6598.93,23230.05,34012.93,29828.979999999996,28407.46
840,6,9872.109999999997,6562.301666666665,23810.38,33682.49,30372.681666666667,29071.17
844,6,10201.110000000004,6707.096666666668,25033.8,35234.91,31740.896666666667,30389.34
850,6,13304.200000000004,7768.116666666668,26219.28,39523.48,33987.39666666667,31842.21
851,6,11491.100000000002,7318.158333333333,24823.81,36314.91,32141.968333333334,30671.81
859,6,12292.659999999996,7521.303333333331,25154.93,37447.59,32676.233333333326,30876.0
772,6,6683.52,5581.443333333334,21651.57,28335.09,27233.013333333336,26742.69
1781,6,5954.48,5519.6483333333335,20788.21,26742.69,26307.858333333337,25963.11
97,5,15461.62000000001,11298.060000000007,81919.95,97381.57,93218.01,90513.82
203,5,17801.81,8345.547999999999,27349.84,45151.65,35695.388,32765.05
288,5,13842.09,9282.77,28884.52,42726.61,38167.29,34348.4
289,5,15648.23,10255.774,28335.09,43983.32,38590.864,34204.0
294,5,15145.700000000004,9852.606000000003,26511.85,41657.55,36364.456,31585.79
317,5,7418.890000000003,6088.625999999998,27765.84,35184.73,33854.466,33173.1
617,5,8346.970000000001,6827.197999999999,34108.26,42455.23,40935.458,39165.01
2200,5,267595.81999999995,205741.90599999993,721303.56,988899.38,927045.466,861364.44
2201,5,267595.81999999995,205741.90599999993,721303.56,988899.38,927045.466,861364.44
1329,5,23154.230000000003,11631.822000000002,59181.26,82335.49,70813.08200000001,65446.95
1455,5,7369.959999999999,5908.981999999999,37118.37,44488.33,43027.352,42186.62
1462,5,7204.759999999995,5745.325999999996,37502.91,44707.67,43248.236,42590.57
1464,5,6864.949999999997,5889.341999999999,37118.37,43983.32,43007.712,42320.58
1495,5,8707.410000000003,6431.010000000002,29526.5,38233.91,35957.51,34935.51
1500,5,8233.850000000002,6439.906000000001,28884.52,37118.37,35324.426,34445.18
1503,5,8403.190000000002,6317.844000000003,29603.42,38006.61,35921.264,35234.91
1506,5,6379.549999999999,5691.855999999999,27349.84,33729.39,33041.696,32408.75
1605,5,8487.850000000002,6695.354000000001,26348.73,34836.58,33044.084,31543.36
1903,5,9123.570000000003,6440.608,27349.84,36473.41,33790.448,32765.05
1995,5,5801.959999999999,5592.93,31756.39,37558.35,37349.32,37063.94
1997,5,6168.609999999997,5600.085999999999,31501.02,37669.63,37101.106,36526.48
2040,5,158078.94000000006,133782.87400000004,762705.19,920784.13,896488.064,861364.44
1653,5,7264.310000000001,6046.198000000002,24794.01,32058.32,30840.207999999995,29992.53
1748,5,7849.389999999996,6003.6359999999995,25461.45,33310.84,31465.086,30712.49
1749,5,7294.32,5959.781999999999,25741.9,33036.22,31701.682,30794.08
1964,5,6212.640000000007,5434.0760000000055,33310.84,39523.48,38744.916,38405.8
1965,5,6212.640000000007,5434.0760000000055,33310.84,39523.48,38744.916,38405.8
1966,5,6212.640000000007,5434.0760000000055,33310.84,39523.48,38744.916,38405.8
1967,5,6212.640000000007,5434.0760000000055,33310.84,39523.48,38744.916,38405.8
1968,5,6212.640000000007,5434.0760000000055,33310.84,39523.48,38744.916,38405.8
1804,5,7800.73,7272.252,18418.55,26219.28,25690.802000000003,25094.26
259,5,7180.810000000001,6149.773999999999,19363.84,26544.65,25513.613999999998,24675.34
261,5,7319.52,6187.936,24266.27,31585.79,30454.206,29953.28
263,5,6022.3499999999985,5637.589999999998,24853.65,30876.0,30491.24,29914.1
277,5,7809.949999999997,6540.077999999997,28191.18,36001.13,34731.257999999994,33542.38
295,5,16807.300000000003,10463.904000000002,25647.93,42455.23,36111.83400000001,30794.08
301,5,14217.820000000003,9486.730000000001,27179.19,41397.01,36665.92,32189.05
303,5,15745.700000000004,10078.332000000004,26709.53,42455.23,36787.862,32145.38
310,5,7787.610000000004,6097.978000000001,27247.26,35034.87,33345.238,32900.21
323,5,9490.580000000002,7540.8679999999995,29146.33,38636.91,36687.198000000004,35335.6
324,5,9178.710000000003,6895.982000000004,28884.52,38063.23,35780.502,35184.73
331,5,8673.329999999998,6898.398000000001,28996.3,37669.63,35894.698000000004,34108.26
384,5,29377.08,11255.436,27977.33,57354.41,39232.766,34542.39
385,5,31284.249999999996,11504.553999999998,27315.59,58599.84,38820.14399999999,33495.87
386,5,31271.51,11908.434,27213.2,58484.71,39121.634,33776.39
387,5,30738.009999999995,11582.653999999999,27977.33,58715.34,39559.984,34348.4
389,5,33877.98,12147.59,27730.82,61608.8,39878.409999999996,34156.08
390,5,30814.070000000003,11427.286,25554.44,56368.51,36981.726,31458.76
391,5,32310.83,11694.636000000002,25154.93,57465.76,36849.566000000006,31416.58
392,5,30385.88,10508.344000000001,26090.74,56476.62,36599.084,31290.57
393,5,30931.8,10754.3,26090.74,57022.54,36845.04,31458.76
394,5,30901.040000000005,11278.722,26676.44,57577.48,37955.162,32765.05
395,5,29709.199999999997,10653.615999999998,26875.9,56585.1,37529.516,32675.42
396,5,28449.589999999997,10373.257999999996,26544.65,54994.24,36917.907999999996,32189.05
397,5,29616.379999999997,10919.295999999998,27077.54,56693.92,37996.836,33173.1
400,5,35798.86,12587.308,27349.84,63148.7,39937.148,33682.49
401,5,36341.53,12460.499999999996,25773.33,62114.86,38233.829999999994,31713.61
402,5,34436.92,11880.683999999997,28191.18,62628.1,40071.863999999994,33310.84
403,5,37094.19,12820.140000000003,28773.39,65867.58,41593.530000000006,34836.58
404,5,37644.73999999999,13049.361999999997,27941.91,65586.65,40991.272,33729.39
405,5,9386.500000000004,8002.798000000001,28847.41,38233.91,36850.208,35742.86
407,5,8729.520000000004,7791.08,28773.39,37502.91,36564.47,36001.13
414,5,10923.329999999998,7931.9619999999995,28480.09,39403.42,36412.051999999996,34493.74
415,5,7657.970000000001,6665.9220000000005,28921.71,36579.68,35587.632,34738.09
418,5,6883.470000000001,6111.766000000001,29221.78,36105.25,35333.545999999995,34445.18
451,5,8928.449999999997,6679.223999999999,27281.39,36209.84,33960.613999999994,32586.16
452,5,8540.059999999998,6874.497999999998,26544.65,35084.71,33419.148,32014.92
453,5,10536.39,7752.977999999998,27077.54,37613.93,34830.518000000004,32855.06
455,5,9140.059999999998,7354.651999999999,26809.18,35949.24,34163.832,32630.74
828,5,7069.399999999998,5810.0999999999985,22152.38,29221.78,27962.48,27213.2
841,5,9100.819999999996,6519.359999999998,23754.24,32855.06,30273.6,29221.78
845,5,10481.949999999997,6770.24,24853.65,35335.6,31623.890000000003,30150.32
895,5,12129.090000000004,6955.220000000001,26219.28,38348.37,33174.5,31290.57
1442,5,5644.8399999999965,5394.885999999999,39283.93,44928.77,44678.816000000006,44415.61
2077,5,6520.529999999999,5471.490000000001,26154.89,32675.42,31626.380000000005,31248.74
574,5,11076.059999999998,9364.463999999993,71468.63,82544.69,80833.094,79699.56
575,5,11076.059999999998,9364.463999999993,71468.63,82544.69,80833.094,79699.56
718,5,14761.929999999993,9983.085999999996,67158.02,81919.95,77141.106,73981.77
719,5,14761.929999999993,9983.085999999996,67158.02,81919.95,77141.106,73981.77
329,4,19465.629999999997,13990.677499999998,46684.98,66150.61,60675.6575,53378.87
377,4,11518.93,9887.017499999998,39765.37,51284.3,49652.3875,47484.0
425,4,13016.230000000003,10895.552500000002,44561.25,57577.48,55456.8025,52697.09
473,4,11680.449999999997,9684.302499999998,43417.48,55097.93,53101.7825,50556.48
521,4,8779.96,7927.9625000000015,37669.63,46449.59,45597.5925,44488.33
569,4,9920.96,8479.27,41920.75,51841.71,50400.020000000004,48641.14
761,4,7718.629999999997,6754.419999999998,39765.37,47484.0,46519.79,45301.25
373,4,7769.049999999996,6250.004999999998,25773.33,33542.38,32023.335,31123.74
1377,4,13758.549999999996,8253.754999999996,33403.16,47161.71,41656.91499999999,38695.02
2073,4,5757.639999999999,5639.585,24353.12,30110.76,29992.704999999998,29914.1
2262,4,218803.46999999997,91401.92250000002,339960.47,558763.94,431362.39249999996,383721.19
2269,4,196047.84000000008,92734.03250000003,339960.47,536008.31,432694.5025,387544.88
2281,4,122429.90999999997,78834.1725,317555.0,439984.91,396389.17250000004,358884.03
2289,4,132292.18000000005,117513.08000000005,328387.41,460679.59,445900.49000000005,412143.03
1512,4,8775.670000000002,6640.795,30389.34,39165.01,37030.135,35742.86
1531,4,8474.800000000003,6426.452500000001,31290.57,39765.37,37717.0225,36367.62
1598,4,7351.790000000001,6131.585000000002,26283.89,33635.68,32415.475,31290.57
1842,4,8124.579999999998,6248.369999999998,27010.09,35134.67,33258.46,32189.05
1895,4,5406.970000000001,5185.852500000001,27179.19,32586.16,32365.0425,32232.81
2047,4,145691.06999999995,145691.06999999995,843208.31,988899.38,988899.38,988899.38
1652,4,6647.369999999999,5856.972499999999,24853.65,31501.02,30710.622500000005,30150.32
1742,4,7459.609999999997,6453.754999999999,25215.81,32675.42,31669.565000000002,31082.24
1969,4,6050.750000000004,5578.555000000002,32586.16,38636.91,38164.715,37781.43
1979,4,5652.670000000002,5425.607499999998,31248.74,36901.41,36674.347499999996,36262.32
1660,4,9400.169999999998,9078.627499999999,19007.29,28407.46,28085.9175,27695.87
1756,4,9560.52,8755.2225,20510.75,30071.27,29265.9725,28773.39
1900,4,8923.730000000003,8481.570000000003,22408.76,31332.49,30890.33,30309.35
1996,4,9611.509999999995,9175.557499999997,27836.08,37447.59,37011.6375,36579.68
2092,4,9355.620000000003,8466.1375,24704.93,34060.55,33171.067500000005,32276.66
2192,4,130073.06,65879.7875,295546.66,425619.72,361426.44749999995,334076.69
356,4,7301.209999999999,6144.589999999998,23698.29,30999.5,29842.88,29071.17
357,4,8268.189999999999,6786.127500000001,24586.87,32855.06,31372.9975,30631.22
359,4,7312.079999999998,6281.462499999999,24616.31,31928.39,30897.7725,30269.48
398,4,26747.45,11016.562500000004,25094.26,51841.71,36110.822499999995,30550.28
448,4,9001.150000000001,7635.117499999999,25154.93,34156.08,32790.0475,31290.57
449,4,8618.11,7393.847499999999,23614.7,32232.81,31008.5475,29953.28
450,4,8032.75,6642.797500000002,26219.28,34252.03,32862.0775,31374.49
462,4,10916.279999999999,8573.1675,26809.18,37725.46,35382.3475,32058.32
822,4,6749.4000000000015,5922.942500000001,22434.62,29184.02,28357.5625,27591.39
825,4,6529.52,5664.7925,22616.81,29146.33,28281.6025,27626.15
829,4,7824.799999999999,6399.9675,22564.54,30389.34,28964.5075,27836.08
900,4,10150.25,6390.592500000001,25185.35,35335.6,31575.9425,30269.48
1443,4,6067.659999999996,5515.567499999997,40071.08,46138.74,45586.6475,45151.65
1981,4,6295.139999999996,5598.307499999999,31374.49,37669.63,36972.7975,36526.48
406,4,6123.8399999999965,5904.319999999996,27418.54,33542.38,33322.86,33127.38
409,4,6022.57,5800.225000000002,27800.93,33823.5,33601.155000000006,33403.16
410,4,5888.540000000001,5838.860000000001,29146.33,35034.87,34985.19,34935.51
412,4,5478.639999999999,5359.32,28773.39,34252.03,34132.71,33870.7
413,4,5730.0300000000025,5419.4400000000005,27765.84,33495.87,33185.28,33081.75
419,4,6866.970000000001,6116.7225,28773.39,35640.36,34890.1125,34640.03
420,4,6111.710000000003,5881.207499999999,27384.16,33495.87,33265.3675,33127.38
421,4,7711.279999999999,7462.592500000001,28921.71,36632.99,36384.302500000005,35691.55
435,4,10146.36,7367.2375,25647.93,35794.29,33015.1675,30917.09
436,4,11198.32,7877.8075,25064.0,36262.32,32941.807499999995,30550.28
445,4,7091.559999999998,6104.0225,26219.28,33310.84,32323.302499999998,31290.57
526,4,9489.669999999998,8031.932500000003,66435.75,75925.42,74467.68250000001,73981.77
527,4,9489.669999999998,8031.932500000003,66435.75,75925.42,74467.68250000001,73981.77
757,4,7565.259999999998,6064.479999999999,25154.93,32720.19,31219.409999999996,30309.35
784,4,6083.799999999999,5604.717500000001,22987.37,29071.17,28592.0875,28191.18
1232,4,202408.0,153646.04500000004,762705.19,965113.19,916351.235,900097.25
281,3,11583.71,10139.583333333334,40071.08,51654.79,50210.66333333333,47322.41
713,3,8021.239999999998,6793.826666666668,36686.43,44707.67,43480.256666666675,42455.23
1507,3,5789.300000000003,5642.68,31713.61,37502.91,37356.29,37118.37
1615,3,7758.059999999998,6264.399999999999,28191.18,35949.24,34455.579999999994,33356.95
1713,3,10962.86,7234.2266666666665,34640.03,45602.89,41874.25666666666,39887.21
2257,3,81100.87999999995,74647.66666666664,358884.03,439984.91,433531.6966666667,430305.09
2259,3,175774.15000000002,84980.80000000003,346048.91,521823.06,431029.70999999996,383721.19
2260,3,290860.43999999994,122534.56666666665,349173.25,640033.69,471707.81666666665,387544.88
2261,3,238979.68000000005,128264.14000000001,362238.63,601218.31,490502.77,430305.09
2265,3,249421.49999999994,121410.85333333332,334076.69,583498.19,455487.5433333333,387544.88
1451,3,6059.32,5777.386666666668,37781.43,43840.75,43558.81666666667,43277.87
1723,3,8638.090000000004,7160.600000000003,33682.49,42320.58,40843.09,38811.68
1983,3,5703.68,5422.376666666666,30876.0,36579.68,36298.37666666667,36053.13
1992,3,6025.4100000000035,5565.353333333335,30876.0,36901.41,36441.35333333333,35949.24
2011,3,5611.309999999998,5353.543333333332,32058.32,37669.63,37411.863333333335,37118.37
2298,3,60961.83,37442.63,74678.3,135640.13,112120.93000000001,90021.7
1594,3,6950.330000000002,5720.796666666668,24382.16,31332.49,30102.95666666667,29449.88
1612,3,9849.520000000004,6834.193333333336,25185.35,35034.87,32019.543333333335,30229.68
1646,3,7257.549999999999,6173.803333333333,24498.84,31756.39,30672.64333333333,30031.86
1738,3,5810.679999999997,5583.4699999999975,23754.24,29564.92,29337.710000000003,28921.71
1744,3,6095.209999999999,5556.193333333333,25963.11,32058.32,31519.303333333333,31040.83
1797,3,6342.48,5873.423333333333,22357.16,28699.64,28230.583333333332,27800.93
1872,3,6902.189999999999,6216.683333333332,27349.84,34252.03,33566.52333333333,32765.05
1875,3,6512.32,5729.589999999999,27836.08,34348.4,33565.670000000006,32945.45
1974,3,6345.82,5637.893333333333,29603.42,35949.24,35241.31333333333,34640.03
2076,3,6172.970000000001,5933.013333333333,24498.84,30671.81,30431.853333333333,29992.53
1920,3,103748.75,103748.75,861364.44,965113.19,965113.19,965113.19
260,3,5783.919999999998,5550.2266666666665,24208.61,29992.53,29758.83666666667,29641.99
270,3,7409.0,6287.313333333332,24823.81,32232.81,31111.123333333333,30550.28
296,3,17737.550000000003,14514.863333333336,22643.0,40380.55,37157.863333333335,30712.49
298,3,15310.049999999996,12370.556666666664,26544.65,41854.7,38915.206666666665,33036.22
299,3,16009.620000000003,13398.270000000002,25647.93,41657.55,39046.200000000004,33823.5
300,3,14149.750000000004,12351.123333333337,27247.26,41397.01,39598.38333333333,36001.13
312,3,7472.5,6120.633333333331,26875.9,34348.4,32996.53333333333,32320.6
321,3,8313.050000000003,6431.043333333335,30150.32,38463.37,36581.363333333335,35640.36
434,3,8859.630000000001,6705.576666666668,25585.55,34445.18,32291.126666666667,30671.81
437,3,8715.769999999997,7275.689999999999,25154.93,33870.7,32430.62,30835.0
446,3,7761.929999999997,6211.21333333333,24913.49,32675.42,31124.703333333327,30309.35
709,3,6173.990000000002,5557.386666666668,21626.94,27800.93,27184.326666666664,26809.18
789,3,6786.379999999997,6028.689999999999,21261.97,28048.35,27290.660000000003,26610.43
818,3,7581.309999999998,6326.126666666664,21118.33,28699.64,27444.456666666665,26283.89
833,3,8857.330000000002,6629.846666666668,21213.94,30071.27,27843.786666666667,26348.73
834,3,8590.740000000002,6676.516666666667,22408.76,30999.5,29085.27666666667,27556.69
867,3,11942.07,7550.596666666665,23698.29,35640.36,31248.88666666667,28884.52
868,3,12678.099999999999,8591.179999999998,24008.33,36686.43,32599.510000000006,30071.27
869,3,15649.79,8691.963333333335,24237.42,39887.21,32929.38333333334,29297.52
880,3,12592.55,8296.513333333332,24093.88,36686.43,32390.39333333333,29526.5
890,3,10847.75,7306.369999999999,26544.65,37392.4,33851.02,31971.61
894,3,16432.7,10407.933333333336,25094.26,41526.96,35502.193333333336,30631.22
1780,3,7973.23,6696.283333333333,21553.27,29526.5,28249.553333333333,27315.59
258,3,5672.360000000001,5241.406666666667,22880.64,28553.0,28122.046666666665,27906.57
338,3,7520.470000000001,5844.056666666666,24065.32,31585.79,29909.376666666667,29071.17
339,3,7559.48,5922.879999999998,24498.84,32058.32,30421.72,29603.42
340,3,9616.29,7560.016666666667,23148.76,32765.05,30708.77666666667,29680.64
341,3,6902.110000000001,6085.883333333334,23810.38,30712.49,29896.263333333336,29488.15
417,3,6242.4000000000015,5701.76666666667,29603.42,35845.82,35305.18666666667,35034.87
433,3,7918.920000000002,6081.053333333333,26381.24,34300.16,32462.293333333335,31543.36
438,3,6516.25,5880.083333333335,25585.55,32101.8,31465.63333333333,30794.08
439,3,7041.379999999997,6070.189999999999,24973.54,32014.92,31043.73,29992.53
441,3,6559.830000000002,5700.456666666669,25585.55,32145.38,31286.006666666668,30671.81
442,3,6923.7199999999975,6007.28,25931.34,32855.06,31938.62,31332.49
454,3,6109.050000000003,5545.313333333335,25307.53,31416.58,30852.843333333334,30429.46
458,3,6460.210000000003,5653.250000000001,27695.87,34156.08,33349.12,32855.06
463,3,7013.879999999997,6144.493333333332,27626.15,34640.03,33770.64333333333,33036.22
467,3,6945.580000000002,6070.73,26643.4,33588.98,32714.13,32232.81
468,3,6292.41,5548.5,25679.2,31971.61,31227.7,30753.24
565,3,6443.730000000003,5898.96,27145.25,33588.98,33044.21,32232.81
773,3,5966.77,5553.403333333335,22880.64,28847.41,28434.043333333335,28119.63
2023,2,254297.13,190529.65999999997,734602.25,988899.38,925131.9099999999,861364.44
160,2,5192.580000000002,5141.330000000002,30550.28,35742.86,35691.61,35640.36
202,2,17292.4,11875.415,28083.96,45376.36,39959.375,34542.39
1473,2,9116.0,7321.639999999999,40380.55,49496.55,47702.19,45907.83
1521,2,7455.09,6412.195,32189.05,39644.14,38601.244999999995,37558.35
1524,2,12768.239999999998,9040.694999999998,26875.9,39644.14,35916.595,32189.05
1843,2,7008.600000000002,6140.850000000002,31628.31,38636.91,37769.16,36901.41
2208,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2209,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2210,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2211,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2212,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2213,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2214,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2215,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2216,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2217,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2218,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2219,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2220,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2221,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2222,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2223,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2224,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2225,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2226,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2227,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2228,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2229,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2230,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2231,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2232,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2233,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2234,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2235,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2236,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2237,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2238,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2239,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2240,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2241,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2242,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2243,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2244,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2245,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2246,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2247,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2248,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2249,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2250,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2251,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2252,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2253,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2254,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2255,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2256,2,120811.18,102511.82,387544.88,508356.06,490056.7,471757.34
2263,2,178292.16000000003,117959.26500000004,372678.72,550970.88,490637.985,430305.09
2264,2,106102.5,74140.90999999997,365654.84,471757.34,439795.75,407834.16
1452,2,6797.5,6656.785,36901.41,43698.91,43558.19500000001,43417.48
1590,2,8715.399999999998,7619.664999999997,23040.99,31756.39,30660.655,29564.92
1593,2,7063.32,6405.1900000000005,23894.93,30958.25,30300.120000000003,29641.99
